"BillType","BillNumber","Document","DocType","ReprintNum","Pages","Comment","ModDate"
"A",321,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\321_I1.DOCX","I",,3,"",1/30/2024 0:00:00
"A",322,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\322_I1.DOCX","I",,3,"",2/26/2024 0:00:00
"A",323,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\323_I1.DOCX","I",,3,"",11/22/2023 0:00:00
"A",324,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\324_I1.DOCX","I",,10,"",11/22/2023 0:00:00
"A",325,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\325_I1.DOCX","I",,5,"",11/22/2023 0:00:00
"A",326,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\326_I1.DOCX","I",,3,"",4/11/2025 0:00:00
"A",327,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\327_I1.DOCX","I",,16,"",11/22/2023 0:00:00
"A",328,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\328_I1.DOCX","I",,4,"",3/6/2025 0:00:00
"A",329,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\329_I1.DOCX","I",,3,"",11/22/2023 0:00:00
"A",330,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\330_I1.DOCX","I",,5,"",11/22/2023 0:00:00
"A",331,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\331_I1.DOCX","I",,4,"",11/22/2023 0:00:00
"A",332,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\332_I1.DOCX","I",,3,"",11/22/2023 0:00:00
"A",333,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\333_I1.DOCX","I",,4,"",2/28/2024 0:00:00
"A",334,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\334_I1.DOCX","I",,4,"",2/26/2024 0:00:00
"A  ",335,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\335_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A  ",336,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\336_I1.DOCX","I",,4,"",11/21/2023 0:00:00
"A",337,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\337_I1.DOCX","I",,4,"",2/28/2024 0:00:00
"A",338,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\338_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A",339,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\339_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A",340,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\340_I1.DOCX","I",,5,"",11/21/2023 0:00:00
"A",341,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\341_I1.DOCX","I",,10,"",11/21/2023 0:00:00
"A",342,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\342_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A",343,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\343_I1.DOCX","I",,12,"",11/21/2023 0:00:00
"A",344,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\344_I1.DOCX","I",,5,"",11/21/2023 0:00:00
"A",345,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\345_I1.DOCX","I",,4,"",11/21/2023 0:00:00
"A",346,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\346_I1.DOCX","I",,4,"",11/21/2023 0:00:00
"A",347,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\347_I1.DOCX","I",,5,"",5/3/2024 0:00:00
"A",348,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\348_I1.DOCX","I",,4,"",11/21/2023 0:00:00
"A",349,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\349_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A",350,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\350_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A",351,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\351_I1.DOCX","I",,5,"",11/21/2023 0:00:00
"A",352,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\352_I1.DOCX","I",,4,"",11/21/2023 0:00:00
"A",353,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\353_I1.DOCX","I",,3,"",11/21/2023 0:00:00
"A",354,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\354_I1.DOCX","I",,4,"",11/21/2023 0:00:00
"A  ",355,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\355_I1.DOCX","I",,8,"",11/27/2023 0:00:00
"A",356,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\356_I1.DOCX","I",,4,"",11/27/2023 0:00:00
"A",357,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\357_I1.DOCX","I",,3,"",3/14/2025 0:00:00
"A",358,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\358_I1.DOCX","I",,3,"",11/27/2023 0:00:00
"A",359,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\359_I1.DOCX","I",,7,"",11/27/2023 0:00:00
"A",360,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\360_I1.DOCX","I",,4,"",2/23/2024 0:00:00
"A",360,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\360_S1.DOCX","S",,1,"ACE 9/12/24",9/13/2024 0:00:00
"A",360,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\360_T1.DOCX","TR",,3,"ACE 9/12/24 TR",3/7/2025 0:00:00
"A",361,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\361_I1.DOCX","I",,9,"",11/27/2023 0:00:00
"A",362,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\362_I1.DOCX","I",,3,"",11/27/2023 0:00:00
"A",363,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\363_I1.DOCX","I",,2,"",11/27/2023 0:00:00
"A",364,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\364_I1.DOCX","I",,5,"",11/27/2023 0:00:00
"A",365,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\365_I1.DOCX","I",,6,"",11/27/2023 0:00:00
"A",366,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\366_I1.DOCX","I",,2,"",11/27/2023 0:00:00
"A",367,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\367_I1.DOCX","I",,2,"",11/27/2023 0:00:00
"A  ",368,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\368_I1.DOCX","I",,4,"",11/27/2023 0:00:00
"A",369,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\369_I1.DOCX","I",,12,"",11/27/2023 0:00:00
"A",370,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\370_I1.DOCX","I",,4,"",11/27/2023 0:00:00
"A",371,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\371_I1.DOCX","I",,7,"",11/27/2023 0:00:00
"A",372,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\372_I1.DOCX","I",,4,"",11/27/2023 0:00:00
"A",373,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\373_I1.DOCX","I",,4,"",6/4/2024 0:00:00
"A",374,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\374_I1.DOCX","I",,3,"",5/13/2024 0:00:00
"A",375,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\375_I1.DOCX","I",,17,"",2/16/2024 0:00:00
"A",375,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\375_S1.DOCX","S",,4,"ARP 5/15/25 ACS",5/16/2025 0:00:00
"A",375,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\375_U1.DOCX","ACS",,9,"ARP 5/15/25 ACS",5/16/2025 0:00:00
"A",376,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\376_I1.DOCX","I",,3,"",3/4/2025 0:00:00
"A",377,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\377_I1.DOCX","I",,10,"",9/13/2024 0:00:00
"A",378,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\378_I1.DOCX","I",,4,"",11/27/2023 0:00:00
"A",378,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\378_S1.DOCX","S",,1,"AFI 2/22/24",2/23/2024 0:00:00
"A",378,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\378_U1.DOCX","ACS",,3,"AFI 2/22/24 ACS",4/5/2024 0:00:00
"A",379,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\379_I1.DOCX","I",,4,"",3/18/2025 0:00:00
"A  ",380,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\380_I1.DOCX","I",,13,"",11/30/2023 0:00:00
"A",381,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\381_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",382,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\382_I1.DOCX","I",,15,"",11/30/2023 0:00:00
"A",383,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\383_I1.DOCX","I",,3,"",1/30/2024 0:00:00
"A",384,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\384_I1.DOCX","I",,2,"",1/15/2025 0:00:00
"A  ",385,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\385_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",386,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\386_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",387,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\387_I1.DOCX","I",,4,"",9/13/2024 0:00:00
"A",388,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\388_I1.DOCX","I",,6,"",4/5/2024 0:00:00
"A",389,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\389_I1.DOCX","I",,8,"",11/30/2023 0:00:00
"A",390,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\390_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",391,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\391_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",392,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\392_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",393,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\393_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A",394,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\394_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",395,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\395_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",396,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\396_I1.DOCX","I",,8,"",11/30/2023 0:00:00
"A",397,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\397_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",398,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\398_I1.DOCX","I",,2,"",2/9/2024 0:00:00
"A",399,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\399_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",400,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\400_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",401,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\401_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",402,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\402_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",403,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\403_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",404,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\404_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",405,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\405_I1.DOCX","I",,13,"",11/30/2023 0:00:00
"A",406,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\406_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",407,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\407_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",408,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\408_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",409,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\409_I1.DOCX","I",,4,"",2/9/2024 0:00:00
"A",410,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\410_I1.DOCX","I",,2,"",12/10/2024 0:00:00
"A",411,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\411_I1.DOCX","I",,6,"",12/12/2025 0:00:00
"A",412,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\412_I1.DOCX","I",,4,"",1/30/2024 0:00:00
"A",413,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\413_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A",414,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\414_I1.DOCX","I",,8,"",5/6/2025 0:00:00
"A",415,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\415_I1.DOCX","I",,3,"",1/15/2025 0:00:00
"A",416,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\416_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",417,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\417_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",418,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\418_I1.DOCX","I",,8,"",11/30/2023 0:00:00
"A",419,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\419_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",420,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\420_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",421,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\421_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",422,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\422_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",423,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\423_I1.DOCX","I",,4,"",12/20/2024 0:00:00
"A",424,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\424_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",425,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\425_I1.DOCX","I",,2,"",2/2/2024 0:00:00
"A",426,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\426_I1.DOCX","I",,5,"",11/30/2023 0:00:00
"A",427,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\427_I1.DOCX","I",,4,"",5/3/2024 0:00:00
"A",428,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\428_I1.DOCX","I",,4,"",9/13/2024 0:00:00
"A",429,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\429_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",430,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\430_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",431,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\431_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",432,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\432_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",433,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\433_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",434,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\434_I1.DOCX","I",,4,"",2/2/2024 0:00:00
"A",435,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\435_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A",436,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\436_I1.DOCX","I",,4,"",3/4/2025 0:00:00
"A",437,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\437_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",438,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\438_I1.DOCX","I",,6,"",5/3/2024 0:00:00
"A",439,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\439_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",440,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\440_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",441,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\441_I1.DOCX","I",,2,"",2/23/2024 0:00:00
"A",441,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\441_R1.DOCX","R",1,2,"APS 2/22/24 1R",3/4/2025 0:00:00
"A",441,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\441_S1.DOCX","S",,1,"APS 2/22/24",2/23/2024 0:00:00
"A",442,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\442_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",443,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\443_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",444,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\444_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",445,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\445_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A  ",446,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\446_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",447,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\447_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",447,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\447_R1.DOCX","R",1,4,"AED 5/6/24 1R",3/6/2025 0:00:00
"A",447,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\447_S1.DOCX","S",,1,"AED 5/6/24",5/7/2024 0:00:00
"A  ",448,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\448_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",449,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\449_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",450,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\450_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",451,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\451_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A",452,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\452_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",453,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\453_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",454,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\454_I1.DOCX","I",,10,"",11/30/2023 0:00:00
"A",455,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\455_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",456,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\456_I1.DOCX","I",,6,"",7/1/2024 0:00:00
"A",457,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\457_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",458,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\458_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",459,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\459_I1.DOCX","I",,5,"",11/30/2023 0:00:00
"A",460,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\460_I1.DOCX","I",,3,"",4/5/2024 0:00:00
"A",461,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\461_I1.DOCX","I",,17,"",11/30/2023 0:00:00
"A",462,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\462_I1.DOCX","I",,8,"",11/30/2023 0:00:00
"A",463,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\463_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A  ",464,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\464_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",465,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\465_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",466,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\466_I1.DOCX","I",,5,"",11/30/2023 0:00:00
"A",467,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\467_I1.DOCX","I",,5,"",11/30/2023 0:00:00
"A",468,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\468_I1.DOCX","I",,8,"",11/30/2023 0:00:00
"A  ",469,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\469_I1.DOCX","I",,17,"",11/30/2023 0:00:00
"A",470,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\470_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",471,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\471_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",472,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\472_I1.DOCX","I",,5,"",11/30/2023 0:00:00
"A",473,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\473_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",474,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\474_I1.DOCX","I",,2,"",11/30/2023 0:00:00
"A",474,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\474_R1.DOCX","R",1,2,"AHI 2/10/25 1R",2/11/2025 0:00:00
"A",474,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\474_S1.DOCX","S",,1,"AHI 2/10/25",2/11/2025 0:00:00
"A",475,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\475_I1.DOCX","I",,2,"",2/16/2024 0:00:00
"A",476,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\476_I1.DOCX","I",,14,"",3/4/2025 0:00:00
"A",477,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\477_I1.DOCX","I",,6,"",3/6/2025 0:00:00
"A",478,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\478_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",479,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\479_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",480,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\480_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",481,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\481_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A  ",482,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\482_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",483,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\483_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",484,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\484_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",485,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\485_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",486,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\486_I1.DOCX","I",,4,"",2/6/2024 0:00:00
"A",487,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\487_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",488,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\488_I1.DOCX","I",,7,"",11/30/2023 0:00:00
"A",489,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\489_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",490,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\490_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",491,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\491_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",492,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\492_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",493,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\493_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",494,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\494_I1.DOCX","I",,5,"",2/9/2024 0:00:00
"A",495,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\495_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",496,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\496_I1.DOCX","I",,3,"",10/29/2024 0:00:00
"A",497,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\497_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",498,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\498_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",499,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\499_I1.DOCX","I",,3,"",1/25/2024 0:00:00
"A",500,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\500_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",500,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\500_R1.DOCX","R",1,4,"ATU 6/3/24 1R",3/4/2025 0:00:00
"A",500,"\\NJOLS7\LEGAPPS$\2024BILL\A0500\500_S1.DOCX","S",,2,"ATU 6/3/24",6/4/2024 0:00:00
"A",501,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\501_I1.DOCX","I",,14,"",3/4/2025 0:00:00
"A",502,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\502_I1.DOCX","I",,2,"",3/19/2024 0:00:00
"A",502,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\502_S1.DOCX","S",,1,"ACF 5/16/24",5/17/2024 0:00:00
"A",502,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\502_T1.DOCX","TR",,2,"ACF 5/16/24 TR",3/4/2025 0:00:00
"A",503,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\503_I1.DOCX","I",,5,"",11/30/2023 0:00:00
"A",504,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\504_I1.DOCX","I",,11,"",11/30/2023 0:00:00
"A",505,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\505_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",506,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\506_I1.DOCX","I",,2,"",2/26/2024 0:00:00
"A",506,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\506_R1.DOCX","R",1,2,"AMV 6/6/24 1R",6/14/2024 0:00:00
"A",506,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\506_S1.DOCX","S",,1,"AMV 6/6/24",6/7/2024 0:00:00
"A",507,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\507_I1.DOCX","I",,3,"",3/7/2025 0:00:00
"A",508,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\508_I1.DOCX","I",,4,"",11/30/2023 0:00:00
"A",509,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\509_I1.DOCX","I",,6,"",11/30/2023 0:00:00
"A",510,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\510_I1.DOCX","I",,3,"",1/30/2024 0:00:00
"A",511,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\511_I1.DOCX","I",,4,"",1/30/2024 0:00:00
"A",512,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\512_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",513,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\513_I1.DOCX","I",,3,"",11/30/2023 0:00:00
"A",513,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\513_R1.DOCX","R",1,3,"ALA 2/5/24 1R",6/14/2024 0:00:00
"A",513,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\513_S1.DOCX","S",,2,"ALA 2/5/24",2/6/2024 0:00:00
"A",514,"\\NJOLS7\LEGAPPS$\2024BILL\A1000\514_I1.DOCX","I",,25,"",11/30/2023 0:00:00
