"BillType","BillNumber","Sequence","Sponsor","Type","Status","SponDate","WithDate","ModDate"
"A",1680,16,"Rodriguez, Gabriel","C","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",1681,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1681,2,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1681,3,"Quijano, Annette","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1681,4,"Stanley, Sterley S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1682,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,2,"Carter, Linda S.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,3,"Sampson, William B.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,4,"Greenstein, Linda R.","P","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,5,"Gopal, Vin","P","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,6,"Verrelli, Anthony S.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,7,"Stanley, Sterley S.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,8,"Quijano, Annette","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,9,"Sumter, Shavonda E.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1682,10,"Katz, Andrea","C","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",1682,11,"Hall, Garnet R.","C","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",1682,12,"Conaway, Herb","C","A",4/11/2024 0:00:00,,4/11/2024 0:00:00
"A",1682,13,"Reynolds-Jackson, Verlina","C","A",4/11/2024 0:00:00,,4/11/2024 0:00:00
"A",1682,14,"Karabinchak, Robert J.","C","A",4/11/2024 0:00:00,,4/11/2024 0:00:00
"A",1682,15,"Drulis, Mitchelle","C","A",4/15/2024 0:00:00,,4/15/2024 0:00:00
"A",1682,16,"McGuckin, Gregory P.","C","A",5/16/2024 0:00:00,,5/16/2024 0:00:00
"A",1682,17,"Kanitra, Paul","C","A",5/20/2024 0:00:00,,5/21/2024 0:00:00
"A",1682,18,"Miller, Cody D.","C","A",5/20/2024 0:00:00,,5/21/2024 0:00:00
"A",1682,19,"Hutchison, Dan","C","A",6/3/2024 0:00:00,,6/3/2024 0:00:00
"A",1682,20,"Flynn, Victoria A.","C","A",6/20/2024 0:00:00,,6/20/2024 0:00:00
"A",1682,21,"Bagolie, Rosaura","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",1682,22,"Moriarty, Paul D.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,23,"Singer, Robert W.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,24,"Amato, Carmen F.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,25,"McKnight, Angela V.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,26,"Pou, Nellie","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1682,27,"Johnson, Gordon M.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",1683,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1683,2,"Stanley, Sterley S.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1683,3,"Haider, Shama A.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1684,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,2,"Haider, Shama A.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,3,"Venezia, Michael","P","A",2/22/2024 0:00:00,,3/1/2024 0:00:00
"A",1684,4,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,5,"Reynolds-Jackson, Verlina","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,6,"Sampson, William B.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,7,"Karabinchak, Robert J.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,8,"Spearman, William W.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,9,"Kennedy, James J.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1684,10,"Marenco, Julio","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",1684,11,"Morales, Carmen Theresa","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",1685,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1685,2,"Reynolds-Jackson, Verlina","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1685,3,"Morales, Carmen Theresa","P","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",1685,4,"Sampson, William B.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1685,5,"Stanley, Sterley S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1685,6,"Kennedy, James J.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,2,"Reynolds-Jackson, Verlina","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,3,"Venezia, Michael","P","A",2/22/2024 0:00:00,,3/1/2024 0:00:00
"A",1686,4,"Haider, Shama A.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,5,"Sampson, William B.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,6,"Stanley, Sterley S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,7,"Spearman, William W.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,8,"Kennedy, James J.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1686,9,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,2,"Spearman, William W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,3,"Carter, Linda S.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,4,"Tully, Chris","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,5,"Karabinchak, Robert J.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,6,"Tucker, Cleopatra G.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,7,"Sampson, William B.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1687,8,"Danielsen, Joe","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1688,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1688,2,"Sampson, William B.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,2,"Sampson, William B.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,3,"Reynolds-Jackson, Verlina","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,4,"Spearman, William W.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,5,"Tucker, Cleopatra G.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,6,"Tully, Chris","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,7,"Swain, Lisa","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,8,"Pintor Marin, Eliana","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,9,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,10,"Karabinchak, Robert J.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,11,"Speight, Shanique","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,12,"Freiman, Roy","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,13,"Haider, Shama A.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,14,"Park, Ellen J.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,15,"Verrelli, Anthony S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,16,"Danielsen, Joe","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1689,17,"Murphy, Carol A.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1690,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1690,2,"Moen, William F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1690,3,"Coughlin, Craig J.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1690,4,"DeAngelo, Wayne P.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1690,5,"Tucker, Cleopatra G.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1690,6,"Venezia, Michael","C","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",1691,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1691,2,"Speight, Shanique","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1691,3,"Rodriguez, Gabriel","P","A",2/13/2025 0:00:00,,2/18/2025 0:00:00
"A",1692,1,"Atkins, Reginald W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1692,2,"Spearman, William W.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1693,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1694,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1694,2,"Auth, Robert","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1694,3,"Tucker, Cleopatra G.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1694,4,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1694,5,"Haider, Shama A.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1695,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1695,2,"Venezia, Michael","P","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",1695,3,"Miller, Cody D.","P","A",5/10/2024 0:00:00,,5/10/2024 0:00:00
"A",1695,4,"Reynolds-Jackson, Verlina","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1696,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1696,2,"Calabrese, Clinton","P","A",3/20/2025 0:00:00,,3/21/2025 0:00:00
"A",1696,3,"Murphy, Carol A.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1696,4,"Reynolds-Jackson, Verlina","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1697,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1697,2,"Murphy, Carol A.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1697,3,"Karabinchak, Robert J.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1697,4,"Haider, Shama A.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1698,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1698,2,"Venezia, Michael","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1699,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1699,2,"Venezia, Michael","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1700,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1700,2,"Murphy, Carol A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",1700,3,"Collazos-Gill, Alixon","P","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",1700,4,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1700,5,"Venezia, Michael","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",1700,6,"Flynn, Victoria A.","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",1700,7,"Speight, Shanique","C","A",3/20/2025 0:00:00,,3/21/2025 0:00:00
"A",1701,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1702,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",1703,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1703,2,"Reynolds-Jackson, Verlina","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1703,3,"Rodriguez, Gabriel","C","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",1704,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1705,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1706,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1707,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1707,2,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1707,3,"Venezia, Michael","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",1708,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1708,2,"Venezia, Michael","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1709,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1710,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1710,2,"Ramirez, Jessica","P","A",2/10/2025 0:00:00,,2/10/2025 0:00:00
"A",1710,3,"Allen, John","C","A",2/10/2025 0:00:00,,2/11/2025 0:00:00
"A",1710,4,"Reynolds-Jackson, Verlina","C","A",5/5/2025 0:00:00,,5/5/2025 0:00:00
"A",1710,5,"Speight, Shanique","C","A",5/5/2025 0:00:00,,5/5/2025 0:00:00
"A",1711,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"A",1711,2,"Webber, Jay","P","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",1711,3,"Sampson, William B.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"A",1712,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1712,2,"Drulis, Mitchelle","P","A",5/16/2024 0:00:00,,5/16/2024 0:00:00
"A",1713,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1714,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1714,2,"Danielsen, Joe","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1715,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1715,2,"Cryan, Joseph P.","P","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",1715,3,"McKeon, John F.","P","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",1715,4,"Carter, Linda S.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1715,5,"Peterpaul, Luanne M.","C","A",2/27/2025 0:00:00,,2/27/2025 0:00:00
"A",1715,6,"Rodriguez, Gabriel","C","A",2/27/2025 0:00:00,,2/27/2025 0:00:00
"A",1715,7,"Donlon, Margie","C","A",2/27/2025 0:00:00,,2/27/2025 0:00:00
"A",1715,8,"Haider, Shama A.","C","A",2/27/2025 0:00:00,,2/27/2025 0:00:00
"A",1715,9,"Park, Ellen J.","C","A",2/27/2025 0:00:00,,2/27/2025 0:00:00
"A",1715,10,"Sampson, William B.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",1715,11,"Moriarty, Paul D.","C","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",1716,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1717,1,"Hall, Garnet R.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1717,2,"Haider, Shama A.","P","A",10/24/2024 0:00:00,,10/24/2024 0:00:00
"A",1717,3,"Bagolie, Rosaura","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",1717,4,"Ramirez, Jessica","C","A",11/14/2024 0:00:00,,11/14/2024 0:00:00
"A",1717,5,"Kennedy, James J.","C","A",12/9/2024 0:00:00,,12/9/2024 0:00:00
"A",1718,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1718,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1718,3,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1719,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1719,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1719,3,"Kanitra, Paul","C","A",1/14/2025 0:00:00,,1/14/2025 0:00:00
"A",1719,4,"McGuckin, Gregory P.","C","A",2/10/2025 0:00:00,,2/10/2025 0:00:00
"A",1720,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1720,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1721,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1721,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1722,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1722,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1723,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1724,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1724,2,"Flynn, Victoria A.","P","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",1724,3,"Simonsen, Erik K.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1724,4,"McClellan, Antwan L.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1725,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1726,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1726,2,"Kean, Sean T.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1727,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1727,2,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1727,3,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1728,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1728,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1728,3,"McGuckin, Gregory P.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1729,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1730,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1731,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1731,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1732,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1733,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1734,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1735,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1735,2,"Bergen, Brian","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1736,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1737,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",1738,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1739,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1739,2,"McGuckin, Gregory P.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1740,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1740,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1741,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1741,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1742,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1742,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1742,3,"Inganamort, Michael","C","A",1/14/2025 0:00:00,,1/14/2025 0:00:00
"A",1743,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1743,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1744,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1744,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1744,3,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1744,4,"DePhillips, Christopher P.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1745,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",1745,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1746,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1746,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1746,3,"Guardian, Donald A.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1746,4,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",1747,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1747,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1747,3,"Flynn, Victoria A.","P","A",5/16/2024 0:00:00,,5/16/2024 0:00:00
"A",1748,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1748,2,"Myhre, Gregory E.","P","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",1748,3,"Tucker, Cleopatra G.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1748,4,"DeAngelo, Wayne P.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1748,5,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1749,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1749,2,"Myhre, Gregory E.","P","A",12/4/2025 0:00:00,,12/4/2025 0:00:00
"A",1749,3,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1749,4,"Simonsen, Erik K.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1749,5,"McClellan, Antwan L.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1749,6,"DePhillips, Christopher P.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1749,7,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",1749,8,"McGuckin, Gregory P.","C","A",12/11/2025 0:00:00,,12/11/2025 0:00:00
"A",1750,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1750,2,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1750,3,"Tucker, Cleopatra G.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1750,4,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1751,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1751,2,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",1751,3,"Fantasia, Dawn","C","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",1752,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,12/18/2023 0:00:00
"A",1753,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,1,"Rumpf, Brian E.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,2,"Spearman, William W.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,3,"Kean, Sean T.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,4,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,5,"McGuckin, Gregory P.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,6,"Clifton, Robert D.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,7,"Simonsen, Erik K.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,8,"McClellan, Antwan L.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,9,"Speight, Shanique","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,10,"Freiman, Roy","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,11,"Scharfenberger, Gerry","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,12,"Flynn, Victoria A.","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,13,"Swain, Lisa","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",1754,14,"Tully, Chris","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
